sync_index,chin_tip_x,chin_tip_y,chin_tip_z,left_ankle_x,left_ankle_y,left_ankle_z,left_elbow_x,left_elbow_y,left_elbow_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_heel_x,left_heel_y,left_heel_z,left_hip_x,left_hip_y,left_hip_z,left_index_finger_DIP_x,left_index_finger_DIP_y,left_index_finger_DIP_z,left_index_finger_MCP_x,left_index_finger_MCP_y,left_index_finger_MCP_z,left_index_finger_PIP_x,left_index_finger_PIP_y,left_index_finger_PIP_z,left_index_finger_tip_x,left_index_finger_tip_y,left_index_finger_tip_z,left_inner_eye_x,left_inner_eye_y,left_inner_eye_z,left_knee_x,left_knee_y,left_knee_z,left_middle_finger_DIP_x,left_middle_finger_DIP_y,left_middle_finger_DIP_z,left_middle_finger_MCP_x,left_middle_finger_MCP_y,left_middle_finger_MCP_z,left_middle_finger_PIP_x,left_middle_finger_PIP_y,left_middle_finger_PIP_z,left_middle_finger_tip_x,left_middle_finger_tip_y,left_middle_finger_tip_z,left_outer_eye_x,left_outer_eye_y,left_outer_eye_z,left_pinky_DIP_x,left_pinky_DIP_y,left_pinky_DIP_z,left_pinky_MCP_x,left_pinky_MCP_y,left_pinky_MCP_z,left_pinky_PIP_x,left_pinky_PIP_y,left_pinky_PIP_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,left_ring_finger_DIP_x,left_ring_finger_DIP_y,left_ring_finger_DIP_z,left_ring_finger_MCP_x,left_ring_finger_MCP_y,left_ring_finger_MCP_z,left_ring_finger_PIP_x,left_ring_finger_PIP_y,left_ring_finger_PIP_z,left_ring_finger_tip_x,left_ring_finger_tip_y,left_ring_finger_tip_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_thumb_CMC_x,left_thumb_CMC_y,left_thumb_CMC_z,left_thumb_IP_x,left_thumb_IP_y,left_thumb_IP_z,left_thumb_MCP_x,left_thumb_MCP_y,left_thumb_MCP_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_wrist_x,left_wrist_y,left_wrist_z,lip_top_mid_x,lip_top_mid_y,lip_top_mid_z,nose_tip_x,nose_tip_y,nose_tip_z,right_ankle_x,right_ankle_y,right_ankle_z,right_elbow_x,right_elbow_y,right_elbow_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_heel_x,right_heel_y,right_heel_z,right_hip_x,right_hip_y,right_hip_z,right_index_finger_DIP_x,right_index_finger_DIP_y,right_index_finger_DIP_z,right_index_finger_MCP_x,right_index_finger_MCP_y,right_index_finger_MCP_z,right_index_finger_PIP_x,right_index_finger_PIP_y,right_index_finger_PIP_z,right_index_finger_tip_x,right_index_finger_tip_y,right_index_finger_tip_z,right_inner_eye_x,right_inner_eye_y,right_inner_eye_z,right_knee_x,right_knee_y,right_knee_z,right_middle_finger_DIP_x,right_middle_finger_DIP_y,right_middle_finger_DIP_z,right_middle_finger_MCP_x,right_middle_finger_MCP_y,right_middle_finger_MCP_z,right_middle_finger_PIP_x,right_middle_finger_PIP_y,right_middle_finger_PIP_z,right_middle_finger_tip_x,right_middle_finger_tip_y,right_middle_finger_tip_z,right_outer_eye_x,right_outer_eye_y,right_outer_eye_z,right_pinky_DIP_x,right_pinky_DIP_y,right_pinky_DIP_z,right_pinky_MCP_x,right_pinky_MCP_y,right_pinky_MCP_z,right_pinky_PIP_x,right_pinky_PIP_y,right_pinky_PIP_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z,right_ring_finger_DIP_x,right_ring_finger_DIP_y,right_ring_finger_DIP_z,right_ring_finger_MCP_x,right_ring_finger_MCP_y,right_ring_finger_MCP_z,right_ring_finger_PIP_x,right_ring_finger_PIP_y,right_ring_finger_PIP_z,right_ring_finger_tip_x,right_ring_finger_tip_y,right_ring_finger_tip_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_thumb_CMC_x,right_thumb_CMC_y,right_thumb_CMC_z,right_thumb_IP_x,right_thumb_IP_y,right_thumb_IP_z,right_thumb_MCP_x,right_thumb_MCP_y,right_thumb_MCP_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_wrist_x,right_wrist_y,right_wrist_z
0,-1.2800166264427733,-0.7161210856260064,3.149062801498732,-1.387391999767467,0.5862222830517968,3.728786825585341,-1.2024529690051282,-0.42646385700866773,3.507441244199926,-1.2599821981211436,0.6909528191518338,3.6371469638167233,-1.4346526104530892,0.6415685664942283,3.766673127684215,-1.2922745512446148,-0.12681402570019312,3.4734209708466466,,,,,,,,,,,,,-1.2440289659837163,-0.8201773489934265,3.150606406943073,-1.318071499874461,0.23535892079361925,3.595380512533426,,,,,,,,,,,,,-1.2359006383983067,-0.829068899842319,3.184598932618648,,,,,,,,,,,,,,,,,,,,,,,,,-1.2425824653617745,-0.6789328087774301,3.3907435564307247,,,,,,,,,,,,,,,,-1.259336652215373,-0.7524022182328253,3.1327699260743875,-1.2354952320014738,-0.7744737979613051,3.1100171850682057,-1.532009339108049,0.6032753710521753,3.6204274691661937,-1.5848786079596495,-0.3507508947756896,3.1967069592846595,-1.4621542257549287,0.7231459088505877,3.504635560882405,-1.5548416904944813,0.6550882676239906,3.682591988892328,-1.4412140352617042,-0.09673333309006546,3.337121423600345,,,,,,,,,,,,,-1.273197119808035,-0.821857027084445,3.1158933955684365,-1.4738281144851562,0.2627231285992443,3.46632852979513,,,,,,,,,,,,,-1.2940385846333864,-0.8307290981303054,3.0991997747887754,,,,,,,,,,,,,,,,,,,,,,,,,-1.5065238238386112,-0.6090228324791027,3.159989582874034,,,,,,,,,,,,,,,
1,-1.2810578318747798,-0.7186956237717097,3.1504612264528786,-1.3863963484576591,0.5862431571339715,3.7328882557939487,-1.1960928692234076,-0.4252598118063565,3.502569235938312,-1.2617701007081468,0.6926591646680016,3.6438820278870083,-1.4337513615645086,0.6422791778809092,3.7678534214931556,-1.2921671525944123,-0.12591918140298436,3.468135986639926,,,,,,,,,,,,,-1.2491169004503724,-0.8257451034305859,3.149170015089232,-1.3231085144969512,0.23826258584244914,3.5988181091327673,,,,,,,,,,,,,-1.2365406664212866,-0.8320609892024693,3.181674942836305,,,,,,,,,,,,,,,,,,,,,,,,,-1.2354239680219306,-0.6773093025412112,3.386916385938541,,,,,,,,,,,,,,,,-1.2611121362715092,-0.754320342294653,3.130717970379976,-1.2381106905305765,-0.774692850825822,3.111023875873803,-1.5328260736100985,0.6040970559584204,3.6207806227855954,-1.58753546266671,-0.34902688335949383,3.195298280896271,-1.463321606764056,0.7245818577992185,3.504863557179508,-1.556165220121243,0.6549084014576984,3.684426904692593,-1.4434506904322817,-0.0966825162281735,3.3380177783263116,,,,,,,,,,,,,-1.2734046890014146,-0.821617095315804,3.115963314141664,-1.4760167639488637,0.2652037593607837,3.467635295954447,,,,,,,,,,,,,-1.2951316186000308,-0.8280262017036696,3.0942559297281407,,,,,,,,,,,,,,,,,,,,,,,,,-1.5167521888108553,-0.6104671451610169,3.1645920133991683,,,,,,,,,,,,,,,
2,-1.2791655180683517,-0.7191677312604843,3.1452848307056858,-1.3863139450523327,0.5865206794164801,3.734991507148605,-1.1919069424759439,-0.42448179165057803,3.4997061328115913,-1.2631822238648613,0.6933228898548394,3.6475198972527347,-1.4327504341960373,0.6425790721500335,3.7706724996763077,-1.2910709150431063,-0.1251354366282137,3.4654178446985333,,,,,,,,,,,,,-1.2520971002406545,-0.827389648980309,3.146374091391997,-1.3259577127320545,0.24104552761036838,3.6018255242262294,,,,,,,,,,,,,-1.238375726174286,-0.8329377055543472,3.1787717429718283,,,,,,,,,,,,,,,,,,,,,,,,,-1.2319320366861706,-0.6758651118528053,3.3852019864882092,,,,,,,,,,,,,,,,-1.2627235392376606,-0.7566737684614202,3.1274513170819227,-1.2414699006542858,-0.7765587012821603,3.11203893480961,-1.5345516119672813,0.604204544699897,3.620994383968839,-1.5901988612815159,-0.3477734517963445,3.1958534402114003,-1.4642093947956658,0.7254811559419484,3.5050831535491733,-1.5576720341148227,0.6528994646198634,3.6865216226717585,-1.4444749068873328,-0.09681694817854136,3.338119144373576,,,,,,,,,,,,,-1.2757092005490265,-0.822278272372043,3.116854537300623,-1.4775600897385017,0.2677643321833082,3.4688649504197873,,,,,,,,,,,,,-1.2969259606693462,-0.8259163658335393,3.0949229290259987,,,,,,,,,,,,,,,,,,,,,,,,,-1.5219743673944288,-0.6113607730598639,3.166401932009478,,,,,,,,,,,,,,,
3,-1.2764706970613453,-0.7198343138690008,3.139112112949336,-1.3870767075322366,0.5867060650944529,3.7350340718485784,-1.190007445360676,-0.4238631384761157,3.4988776787705667,-1.2645874495556706,0.6934942142742258,3.648968970382491,-1.4308213595611796,0.6422052758215797,3.773544785805843,-1.2899899966427815,-0.12485245051932797,3.4654721844308876,,,,,,,,,,,,,-1.252724963273375,-0.8267803798840909,3.144963741463297,-1.327121586987737,0.2428161418662561,3.6035281511230908,,,,,,,,,,,,,-1.2400324936124738,-0.833138260790817,3.1772956523215297,,,,,,,,,,,,,,,,,,,,,,,,,-1.231330456599149,-0.6749636482137935,3.3851610091332405,,,,,,,,,,,,,,,,-1.2611802447426228,-0.757210287761822,3.124422394889583,-1.2434678540911206,-0.7792467726958214,3.11256343901565,-1.5369177003859984,0.6040066865803307,3.6209833507472875,-1.5920457124201326,-0.3474592569724034,3.1971837485764336,-1.464567478870797,0.725735672491204,3.5051976784930865,-1.5587927955306686,0.6505030930788719,3.687555206361236,-1.4447792633370438,-0.0967884811828152,3.337972485819553,,,,,,,,,,,,,-1.2772330354013324,-0.8238547233020463,3.1175277812697697,-1.4781712843673347,0.2695154216634972,3.4694900708586456,,,,,,,,,,,,,-1.3002413957932186,-0.8250959087367522,3.0992027638621527,,,,,,,,,,,,,,,,,,,,,,,,,-1.5224833766524049,-0.6116482557386038,3.166085067982048,,,,,,,,,,,,,,,
4,-1.2756587655508556,-0.7216421627068943,3.137562379360905,-1.3879789451113176,0.5866021261220355,3.734368212068353,-1.1892014200125178,-0.42319807143488936,3.498847855057005,-1.266113962565797,0.6938599039016733,3.6500682875554746,-1.4286933656241039,0.6414315806458603,3.774414462886222,-1.2899581028923435,-0.12506767961047402,3.4668356495457786,-1.1851095643266962,-0.32192009212206235,3.1476091277895963,-1.2297323278643453,-0.32615066682578137,3.165344048797711,-1.2107140612229577,-0.32181823544952737,3.131933152767887,-1.1758015496796344,-0.32473370190543804,3.1630626698472475,-1.2515435524189318,-0.8267463042362159,3.146582369166096,-1.3280521992012468,0.24292111968241448,3.603847882305911,-1.1763906581665986,-0.30908989453516766,3.170015282446393,-1.2384982263364324,-0.30761588362290515,3.161401172647045,-1.2011129774455107,-0.29982757387346753,3.149608227036449,-1.1725278829333625,-0.3149970198614755,3.179879320108964,-1.2406123097095987,-0.8342154622651946,3.1776274571641023,-1.1849755822860892,-0.286424823314353,3.19162444482406,-1.2345559901619276,-0.2818088939844161,3.190378418074844,-1.1999390201062734,-0.2772014072828226,3.1785457997278344,-1.1663955395779113,-0.2953354848337917,3.2134041725928624,-1.1845672410934438,-0.29322027125457767,3.175102121301007,-1.2378006918138225,-0.2916896354486465,3.1732962073378546,-1.2054057579004125,-0.2871324606693924,3.1560766233789637,-1.180796298010022,-0.30181841994301273,3.19340007055424,-1.2317802052136844,-0.6748898171368225,3.385946830234201,-1.2566506674151667,-0.3413232516261485,3.2185140909054835,-1.2144840111555852,-0.35329490568913685,3.1716239090417004,-1.2309537504357966,-0.3518635074375053,3.1964170620231402,-1.1911706112448868,-0.3483046959836206,3.1650456768264528,-1.2582761655124999,-0.31546044310057847,3.249750552876592,-1.2567930813256445,-0.7555498620974573,3.1230462414577924,-1.24328096950196,-0.7805942762802763,3.1121688509541063,-1.5381844213553442,0.6042129867339585,3.621080247180195,-1.5929327155373474,-0.3486656695065453,3.197720685130835,-1.4645447418637252,0.7256809204410667,3.5051996731974815,-1.558639848001339,0.6495750485517452,3.687045623527245,-1.4454549017084615,-0.0966401310540192,3.3383069889501935,,,,,,,,,,,,,-1.274793380176631,-0.824581371681564,3.116182829616522,-1.4781288201252685,0.2700002591459525,3.4695038128574396,,,,,,,,,,,,,-1.301569299898355,-0.8253499667813109,3.1007766959774905,,,,,,,,,,,,,,,,,,,,,,,,,-1.521476797281247,-0.6113005853064888,3.1656526924557293,,,,,,,,,,,,,,,
5,-1.2767724283614206,-0.7217625311746427,3.1392383642060993,-1.3884124985110256,0.5864792565773307,3.734023060773419,-1.1886858214887406,-0.4227493834720766,3.498753724206377,-1.2670661038697166,0.6941302208427682,3.6505980520004204,-1.4278021887363672,0.6409798117028218,3.774006990164869,-1.2905024227345412,-0.12529630038088427,3.467516576713504,-1.2321459063343683,-0.278006306387574,3.1279801257654904,-1.2478396153796387,-0.2910371279195926,3.1580265429822676,-1.2484009923874428,-0.2798352468035364,3.1186614388026173,-1.213275516634351,-0.28159601827359626,3.15536436047876,-1.2498036486607718,-0.8270103841005922,3.1479765339259087,-1.328860405523043,0.24229050208941644,3.6037162216515806,-1.2296533761946014,-0.26570498562824174,3.149106348801441,-1.2576103841107396,-0.2753379558304413,3.157588529449339,-1.2482798665453967,-0.26016117992581345,3.1328384299441794,-1.2221984870599258,-0.27245623062003743,3.163098986406739,-1.2403858916003754,-0.834941257990487,3.177678155579385,-1.2277545160008836,-0.25148191525265234,3.1843997609693586,-1.2591622044258992,-0.25201271592055285,3.1821779243467265,-1.2402606101063092,-0.24323452317010663,3.171764956877405,-1.214755444292456,-0.2579396738877099,3.1985587940164537,-1.2328462424042974,-0.2523249895071664,3.1606678184425254,-1.2602974245422454,-0.26190366650435914,3.1676337434132487,-1.2479283533503542,-0.24876700844582023,3.14691955886581,-1.2285649105951029,-0.26245252502442123,3.1779646648426243,-1.2323856590887647,-0.675265086174018,3.3870098825582495,-1.2439177770914027,-0.3105225226293606,3.224607746864394,-1.2299602139717214,-0.3094426839578735,3.166139828940413,-1.2374506373682497,-0.31423221277619534,3.1870896787941225,-1.2182357362207668,-0.29717411776368485,3.158883323959045,-1.2479598233921547,-0.29803197161444966,3.2529745530496776,-1.2545283857380767,-0.7543263045291864,3.1226362718244753,-1.242096117115364,-0.7799493958198589,3.1099159111133985,-1.5372973966965398,0.6045561926679969,3.622014173690182,-1.5933647290103652,-0.35064127680290347,3.1974797941370254,-1.4644810504162775,0.7256312222055211,3.50518032153438,-1.5575578773161247,0.6497195253814951,3.6861227427717616,-1.4465105988439948,-0.09677298657593075,3.3389431342003095,,,,,,,,,,,,,-1.2712827759503968,-0.8231833404795921,3.1126442560448906,-1.4778587141632034,0.2698661864704707,3.4694050430729195,,,,,,,,,,,,,-1.2982868585776417,-0.8253287545712118,3.0962994280986527,,,,,,,,,,,,,,,,,,,,,,,,,-1.5210044264581666,-0.6106126371340272,3.1658231503943517,,,,,,,,,,,,,,,
6,-1.277133995544671,-0.7196879655934973,3.1399530257200086,-1.38836488096256,0.5864932069688016,3.734038378201819,-1.1879022663922272,-0.42252456559027485,3.498309094672694,-1.267053347691383,0.694072823445076,3.650781767797933,-1.4279231831533092,0.6409238567811713,3.7736954400044693,-1.2911851812607085,-0.12527141536557407,3.4662182830308557,-1.2833919355861396,-0.2373717315027909,3.10440917075296,-1.270742148322911,-0.2566374815408617,3.146407178720625,-1.288817194231623,-0.240723792608459,3.103581437568268,-1.2647738718849253,-0.239433203778602,3.130551920004564,-1.248983056135204,-0.8264707997296692,3.145806420719881,-1.3288243824791721,0.2425537885359862,3.604019521425636,-1.2839147082993823,-0.22454872616101493,3.126776835636302,-1.2825886847775574,-0.24301400990356498,3.147128947081537,-1.295414936646097,-0.22282170635563386,3.116164963255094,-1.2721989049660958,-0.2323439085132915,3.1461472363315606,-1.2390368220103989,-0.8336403710181806,3.175049080491309,-1.2768792575074515,-0.21777635739692003,3.1678789738288162,-1.286049691080732,-0.22293751317550425,3.17101773492319,-1.2869772384086813,-0.21048932522150365,3.1556422902565786,-1.2660761392221247,-0.22309451569143712,3.1791888178380834,-1.283647449501057,-0.2157326485056879,3.1433150926526876,-1.2884688016212928,-0.23256478879802894,3.155061583155126,-1.2974045680659674,-0.2130722263825927,3.1285750779704964,-1.278185141885731,-0.22457685041009584,3.1594406500421317,-1.2321295600708344,-0.6754416949853647,3.387282115576688,-1.238066547505573,-0.2811306147015478,3.224245276466571,-1.2525969690322218,-0.268133339518076,3.1549412582566116,-1.2442898039568653,-0.27887284628699605,3.1809927545949113,-1.2544822042449537,-0.25054279002355145,3.1444449509647083,-1.2393269541618668,-0.2770323806116235,3.2542454793601623,-1.255787517017081,-0.754689577757857,3.120865958481958,-1.2403978265078095,-0.7783564575361305,3.1052027322692703,-1.535458965316101,0.6045577680104273,3.623572437021425,-1.5931784642709983,-0.3515240005483799,3.196631849440783,-1.4644761753939493,0.7256288196085763,3.5051784070709022,-1.5568276087850528,0.6498843319232799,3.685675096553278,-1.4472189021068163,-0.09703935865179447,3.339378132796231,,,,,,,,,,,,,-1.2717966755526555,-0.8207968289035233,3.1095513778843644,-1.4779232244580514,0.26968960040681567,3.4693310987583614,,,,,,,,,,,,,-1.2955155852394613,-0.8237334854843472,3.089227432451869,,,,,,,,,,,,,,,,,,,,,,,,,-1.521013902040857,-0.6101573391308159,3.1659796549695995,,,,,,,,,,,,,,,
7,-1.272921499245954,-0.7181657200703497,3.1356520048852428,-1.3883265974128927,0.5864937352104653,3.734102247875609,-1.186733726577796,-0.42247083093337284,3.497657447309881,-1.2664150356527333,0.6942050337001231,3.6523105315434856,-1.4281501982523976,0.6405760641365114,3.7733033218116274,-1.2919969306543715,-0.12483607327911306,3.4639726030275364,-1.318126844553396,-0.21679577450267273,3.087058773584063,-1.2858021972180922,-0.2387607720797038,3.1362875321101393,-1.3150683872578477,-0.22142629138912556,3.0925238344077153,-1.3091470712836535,-0.21654061908848107,3.10025080187701,-1.249655758202186,-0.8256625480239164,3.141823081323098,-1.3274836832452102,0.24426365692680102,3.604912685391106,-1.3194137351714443,-0.20201923507814523,3.1116828609855,-1.2969685824929194,-0.22618480297441163,3.1385415654479023,-1.3222540046980606,-0.2034566869107675,3.105677778535694,-1.3085853627208182,-0.20943417789745164,3.1330370652604795,-1.2372959021044325,-0.8308662094467738,3.170930890983687,-1.3104531761504248,-0.19851828981913863,3.1510608621739706,-1.3007126033607077,-0.2073068397790243,3.161623589551581,-1.3179761713072666,-0.19267218619915805,3.1391620300196905,-1.3001712101209,-0.20382514417024175,3.1626025046684876,-1.3145573847881749,-0.19686137006454388,3.1314408336942274,-1.3034685418827643,-0.21727040353350235,3.144996244195454,-1.327160818848543,-0.1944787183470613,3.113701866197406,-1.3095417093570831,-0.2030585824909572,3.1448161482798014,-1.2310178375214516,-0.6754021761515058,3.3866048867777994,-1.2369585351140957,-0.2652307730693561,3.219010425437844,-1.2688778659335607,-0.2457993536381765,3.14449163242244,-1.2474578226263717,-0.2598973819426657,3.1777704599810774,-1.2804532593158922,-0.22677625015596764,3.130052314853412,-1.2320516805510169,-0.2635006113627188,3.2551235202755895,-1.2560845597075887,-0.7550766738537069,3.116725131687791,-1.2378069556657791,-0.7769578890098496,3.0996290177521484,-1.5344294914155587,0.6044244704600223,3.6245260956204484,-1.5924693533524414,-0.35098164537873827,3.1954789546749915,-1.4644864242846691,0.7256438950622841,3.505180032254258,-1.5568325886036989,0.6498816060491013,3.6857199822557125,-1.4472602775444499,-0.09653045300487219,3.33939458123466,-1.1980510542602538,-0.3248788422737352,3.1401081273437095,-1.1963674711762555,-0.33593019502026095,3.174985059785949,-1.1796399623546232,-0.3374338553522211,3.150383177400697,-1.2079497433350457,-0.315341691696586,3.140777021785386,-1.275258469383469,-0.8189285693827548,3.1091307816239078,-1.4790232976676465,0.2696418714514967,3.4692583574692746,-1.169366731992757,-0.3216207871185895,3.173312663284658,-1.1872735650551927,-0.33569888557778843,3.185842897066283,-1.159524912944131,-0.33125610013807427,3.172432243831543,-1.1765642366855573,-0.3207190993894482,3.187643545448919,-1.2972886879641718,-0.8215320050100894,3.086392319175398,-1.1589829780723893,-0.3271982568243305,3.206086879204059,-1.1765723007438864,-0.33534799666682236,3.2101762132080673,-1.1598571233529187,-0.330600555002173,3.1980638333038005,-1.162763504529636,-0.32667972844589827,3.213123869651957,-1.159530529978266,-0.32450840883643706,3.1932003473042836,-1.1826969399190193,-0.3385139752259758,3.195819546239155,-1.157753198594217,-0.3311347225795771,3.1817104323271153,-1.166778397302387,-0.3208043789516828,3.199067355657919,-1.5206347867631964,-0.6099198097131631,3.1653153909068066,-1.232258527417307,-0.3234738870242907,3.227261798586703,-1.1947526231922088,-0.31745409160662164,3.177531865055374,-1.2050483610107454,-0.3223866059932254,3.2003757259390015,-1.1776019961861095,-0.3057795667710141,3.1727953215180986,-1.2357105182522319,-0.33371577009088543,3.264611005473642
8,-1.2666533301461835,-0.7185265990335206,3.12914196550771,-1.388632386205718,0.5863261888281827,3.7341257200222104,-1.186001435307281,-0.4229037902034411,3.4971660707150107,-1.2657373884683252,0.6953293029159854,3.655067179571493,-1.4282431028885643,0.6398311272150021,3.7726257389280287,-1.2925461225583852,-0.12363246655431512,3.462956939924022,-1.3170294472391262,-0.22736794476471828,3.0870242531966925,-1.277632681959735,-0.25057191412597907,3.138188762562203,-1.309466706121713,-0.23318955799941468,3.0947942111809836,-1.3182088002034107,-0.2260558799389381,3.087744483133459,-1.250483118063539,-0.8251943496750154,3.140280962861188,-1.3255281121836002,0.24631848735174242,3.6057955497665057,-1.3214309457265865,-0.20975834862441792,3.1111415178458794,-1.2843619368923487,-0.23721644329052477,3.1422043813609175,-1.3115956078643873,-0.21370451253924985,3.1080022538109526,-1.3215233423637973,-0.21413840746309548,3.1281296989910308,-1.2370903493889152,-0.8288914801174381,3.168967058659126,-1.3049868150295456,-0.20358018441699263,3.1498234475527926,-1.2882472309646973,-0.21559262432808457,3.1625747881966038,-1.3097146959178232,-0.20007819449930614,3.138168538495911,-1.2965196903723994,-0.20935734800816347,3.161001136564329,-1.3063552890002907,-0.20512409179865773,3.1340388628505593,-1.288146388310801,-0.22707016545960923,3.147618206198448,-1.3135108625156133,-0.2034853560350439,3.116029048687017,-1.303762274670314,-0.20961969944853606,3.1444701508531487,-1.2302591175039734,-0.6751889776665637,3.3861510031097177,-1.2331981442968702,-0.27280357476430545,3.2166455672526904,-1.264051700555941,-0.2544137514628516,3.1430564401836527,-1.241814527886762,-0.26819712887315694,3.177602541329749,-1.2754352677762988,-0.2386689503801786,3.1265898532577685,-1.2260564759331278,-0.26840495009466014,3.257148162828848,-1.2534989166850425,-0.7538876340613927,3.113747388076958,-1.2353550084384604,-0.7764071376404654,3.097621488536397,-1.5343974110798584,0.6043747806715974,3.6245539800164046,-1.5921134316869385,-0.3502772140712992,3.1948439810662217,-1.4645116713651758,0.7256957391351353,3.5051806548609594,-1.557013627447386,0.6499116013972925,3.6860038486589564,-1.446723019718294,-0.09457422337456972,3.338911691801474,-1.2011899178603658,-0.32558809785854526,3.1382943944400203,-1.193436119223717,-0.33523480597326755,3.175681914912869,-1.1786173798877706,-0.3367016367400114,3.150560254748018,-1.21743817825271,-0.3168489605150774,3.1331755807304296,-1.2756266134273984,-0.8178250955521821,3.1094434924415735,-1.4806382622146932,0.27019075779098806,3.4694923027710773,-1.1765088711115652,-0.32149474638115383,3.1683280549135557,-1.1865786567843597,-0.33581941826109735,3.1829645074749147,-1.1628446993750492,-0.3312341945605469,3.1684404489532776,-1.1816539139415168,-0.3206897500537171,3.1832384176648145,-1.2990797240968501,-0.8208358370981893,3.0890737096512515,-1.1579897448474092,-0.3279730713793184,3.207477503327992,-1.174511780274432,-0.3347387863778395,3.208684912362364,-1.160919950361333,-0.3306178192951389,3.195808065170026,-1.163722848157176,-0.3273778303748391,3.214005418276444,-1.1658122241828688,-0.3251284617935827,3.1885401068319226,-1.180722214421686,-0.33788733793368897,3.1942777919739926,-1.1588543964165892,-0.33115665767287533,3.1794323155733513,-1.172959019824023,-0.3214592221002281,3.194459645957245,-1.5199299364354568,-0.6096671018084076,3.1641510357743687,-1.2296008014336688,-0.32426443213375206,3.2279544537002787,-1.1907609325700894,-0.3168168749388384,3.1775188282427687,-1.203026609537731,-0.3216993013368906,3.199803893336024,-1.1751068402885831,-0.30750084324937815,3.1705493914960394,-1.2346271046733328,-0.3329849400920449,3.2648001900736334
